gene_id	m_subsystem	seq_file	seq_mapped_pdbs	struct_is_experimental	struct_pdb	uniprot_id	Copies_Glucose	Copies_LB	A14_07032	A14_07033	A14_07034	A14_07036	A14_07037	A14_07038	A14_07040	A14_07041	A14_07042	A14_07044	A14_07045	A14_07046	A14_07048	A14_07049	A14_07050	A14_07052	A14_07053	A14_07054	A14_07056	A14_07057	A14_07058	A14_07060	A14_07061	A14_07062	A14_07064	A14_07065	A14_07066	A14_07068	A14_07069	A14_07070	A14_07072	A14_07073	A14_07074	A14_07076	A14_07077	A14_07078	A14_07080	A14_07081	A14_07082	A14_07084	A14_07085	A14_07086	A14_07088	A14_07089	A14_07090	A14_07092	A14_07093	A14_07094	A14_07096	A14_07097	A14_07098	A14_07100	A14_07101	A14_07102	A14_07109	A14_07110	A14_07111	A14_07113	A14_07114	A14_07115	A14_07117	A14_07118	A14_07119	A14_07121	A14_07122	A14_07123	A14_07125	A14_07126	A14_07127
b3005	"Transport, Outer Membrane"	P0ABV2.fasta	5SV1;2PFU	FALSE		P0ABV2	695	478	0.011353617	0.019045727	0.012712526	0.017233549	0.018873574	0.017560381	0.026070029	0.02272601	0.024193906	0.006311442	0.007645222	0.006757386	0.010561073	0.012949844	0.010084102	0.010227982	0.01045311	0.010261619	0.01422976	0.013468125	0.012924518	0.012547298	0.010738554	0.011381028	0.010021592	0.010556325	0.009503144	0.005104843	0.005496376	0.006156006	0.004376886	0.004017766	0.004791992	0.002796477	0.002619391	0.003129049	0.00779962	0.006858276	0.008373786	0.004603319	0.00373886	0.004970324	0.020084038	0.021757866	0.018134392	0.043858234	0.043004152	0.045586038	0.021433406	0.021631875	0.02382909	0.027448103	0.029050269	0.028489169	0.027541206	0.026311657	0.02711621	0.010798151	0.008885272	0.009201284	0.007486664	0.00752706	0.006235697	0.017589407	0.010784971	0.012474619	0.015740056	0.016621118	0.016155582
b3966	"Transport, Outer Membrane"	P06129.fasta	3RGM;3RGN;3M8B;2YSU;1NQF;2GSK;1NQE;2GUF;1NQH;1NQG;3M8D;1UJW	TRUE	2guf	P06129	685	685	0.023544117	0.02776997	0.025117619	0.017151902	0.020655219	0.020415144	0.031791686	0.033700393	0.032349817	0.013595109	0.011545892	0.013155204	0.015280708	0.016574572	0.014543356	0.017564987	0.018482125	0.017546231	0.014772674	0.01518547	0.015882428	0.017217558	0.014667503	0.014751131	0.012872933	0.012954288	0.012103467	0.010078856	0.010655555	0.009787286	0.00789716	0.007427532	0.008078875	0.006923131	0.00680652	0.007047866	0.00742135	0.007157762	0.009020571	0.009875382	0.01176732	0.009590787	0.016724854	0.020318288	0.018528123	0.018087321	0.015372258	0.013962988	0.007552328	0.007124125	0.008511894	0.014715166	0.013677691	0.014337557	0.014292574	0.015072251	0.015145962	0.013923682	0.01238135	0.013577896	0.007480784	0.00832655	0.007775345	0.017736023	0.015298614	0.013082126	0.014576763	0.015754169	0.015935864
b1709	"Transport, Inner Membrane"	P06611.fasta	4DBL;4R9U;1L7V;4FI3;2QI9	TRUE	2qi9	P06611	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0158	"Transport, Inner Membrane"	P37028.fasta	4DBL;2QI9;1N4A;4FI3;1N2Z;1N4D	TRUE	5m29	P37028	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1711	"Transport, Inner Membrane"	P06609.fasta	4DBL;4R9U;1L7V;4FI3;2QI9	TRUE	2qi9	P06609	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1711	"Transport, Inner Membrane"	P06609.fasta	4DBL;4R9U;1L7V;4FI3;2QI9	TRUE	2qi9	P06609	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0158	"Transport, Inner Membrane"	P37028.fasta	4DBL;2QI9;1N4A;4FI3;1N2Z;1N4D	TRUE	5m29	P37028	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1709	"Transport, Inner Membrane"	P06611.fasta	4DBL;4R9U;1L7V;4FI3;2QI9	TRUE	2qi9	P06611	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3005	"Transport, Outer Membrane"	P0ABV2.fasta	5SV1;2PFU	FALSE		P0ABV2	695	478	0.011353617	0.019045727	0.012712526	0.017233549	0.018873574	0.017560381	0.026070029	0.02272601	0.024193906	0.006311442	0.007645222	0.006757386	0.010561073	0.012949844	0.010084102	0.010227982	0.01045311	0.010261619	0.01422976	0.013468125	0.012924518	0.012547298	0.010738554	0.011381028	0.010021592	0.010556325	0.009503144	0.005104843	0.005496376	0.006156006	0.004376886	0.004017766	0.004791992	0.002796477	0.002619391	0.003129049	0.00779962	0.006858276	0.008373786	0.004603319	0.00373886	0.004970324	0.020084038	0.021757866	0.018134392	0.043858234	0.043004152	0.045586038	0.021433406	0.021631875	0.02382909	0.027448103	0.029050269	0.028489169	0.027541206	0.026311657	0.02711621	0.010798151	0.008885272	0.009201284	0.007486664	0.00752706	0.006235697	0.017589407	0.010784971	0.012474619	0.015740056	0.016621118	0.016155582
b1252	"Transport, Outer Membrane"	P02929.fasta	1U07;1XX3;2GSK;1IHR;1QXX;2GRX	FALSE		P02929	120	91	0.009690059	0.010746992	0.014952685	0.01499809	0.016251512	0.01549207	0.016095672	0.018597032	0.01940585	0.007345938	0.009886842	0.007492206	0.012000817	0.01236109	0.011494792	0.01009018	0.011494725	0.012329731	0.011685275	0.012649263	0.012363413	0.010485535	0.014031148	0.015633218	0.014708381	0.013797918	0.010998259	0.008503157	0.007615406	0.010238655	0.007853118	0.008371359	0.006252617	0.006162954	0.007058412	0.006098484	0.007733239	0.007467818	0.005742477	0.008872122	0.005414013	0.00714601	0.0163806	0.017312451	0.014636199	0.027754758	0.018684778	0.028447095	0.029686629	0.04404475	0.03136777	0.029177583	0.019672146	0.022920342	0.023346214	0.027391246	0.024522181	0.015577083	0.011806203	0.01275061	0.010165192	0.007514459	0.009110564	0.012465212	0.013653807	0.013898069	0.020297229	0.019415886	0.020392409
b3006	"Transport, Outer Membrane"	P0ABU7.fasta	5SV1;5SV0	TRUE	5sv0	P0ABU7	1015	705	0.009317616	0.010590845	0.016785531	0.015447685	0.016269016	0.014177393	0.021454141	0.020749867	0.026928201	0.00677596	0.009307484	0.008602282	0.011790195	0.012106931	0.012237157	0.014132974	0.013168353	0.011421898	0.012836414	0.01324254	0.013149048	0.007330076	0.015234106	0.013859238	0.015362746	0.01885018	0.013687791	0.009043317	0.008889009	0.008938331	0.005383004	0.006912512	0.006214903	0.004262537	0.004264744	0.0048759	0.006473411	0.004557893	0.003554837	0.004453903	0.005708385	0.003341638	0.01617248	0.020704507	0.014205686	0.020591073	0.034660461	0.026398807	0.023298643	0.02951771	0.030697168	0.022638636	0.024244997	0.022461541	0.029420361	0.024179918	0.025853986	0.012836038	0.012010854	0.008772887	0.007078626	0.004824764	0.006994315	0.016417391	0.014629791	0.016261059	0.020854698	0.025415821	0.027167791
b3966	"Transport, Outer Membrane"	P06129.fasta	3RGM;3RGN;3M8B;2YSU;1NQF;2GSK;1NQE;2GUF;1NQH;1NQG;3M8D;1UJW	TRUE	2guf	P06129	685	685	0.023544117	0.02776997	0.025117619	0.017151902	0.020655219	0.020415144	0.031791686	0.033700393	0.032349817	0.013595109	0.011545892	0.013155204	0.015280708	0.016574572	0.014543356	0.017564987	0.018482125	0.017546231	0.014772674	0.01518547	0.015882428	0.017217558	0.014667503	0.014751131	0.012872933	0.012954288	0.012103467	0.010078856	0.010655555	0.009787286	0.00789716	0.007427532	0.008078875	0.006923131	0.00680652	0.007047866	0.00742135	0.007157762	0.009020571	0.009875382	0.01176732	0.009590787	0.016724854	0.020318288	0.018528123	0.018087321	0.015372258	0.013962988	0.007552328	0.007124125	0.008511894	0.014715166	0.013677691	0.014337557	0.014292574	0.015072251	0.015145962	0.013923682	0.01238135	0.013577896	0.007480784	0.00832655	0.007775345	0.017736023	0.015298614	0.013082126	0.014576763	0.015754169	0.015935864
b1270	Cofactor and Prosthetic Group Biosynthesis	P0A9H5.fasta		FALSE		P0A9H5	215	952	0.035819589	0.054006124	0.043704582	0.013211022	0.014872323	0.013113068	0.04232579	0.035577906	0.057462325	0.010013377	0.008666923	0.010126432	0.01226185	0.008961264	0.011661904	0.01040945	0.010722767	0.011684492	0.037426914	0.031548499	0.025202444	0.015041167	0.013993266	0.015687055	0.009440815	0.009272248	0.009866819	0.009607846	0.010143776	0.010411843	0.010122156	0.009284101	0.008556202	0.005314957	0.006475501	0.006043554	0.003869099	0.002063129	0.002859602	0.002890202	0.00259356	0.002412852	0.01479969	0.017224068	0.015434346	0.015137845	0.001299002	0.008590233	0.006474892	0.00579462	0.007611424	0.006666466	0.005456498	0.006989375	0.014503146	0.010483977	0.008510017	0.016176794	0.01374885	0.01949127	0.013401	0.016148975	0.013237015	0.013532891	0.016596483	0.013910001	0.018272738	0.017507152	0.018272439
b0521	Nitrogen Metabolism	P37306.fasta		FALSE		P37306	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0032	Arginine and Proline Metabolism	P0A6F1.fasta	1CE8;1M6V;1T36;1BXR;1C3O;1CS0;1KEE;1C30;1A9X;1JDB	TRUE	1c30	P0A6F1	9270	1186	0.002745043	0.002450377	0.002390495	0.028582995	0.029079984	0.028637978	0.00223479	0.002233523	0.002121033	0.009162013	0.009750706	0.008922765	0.01651133	0.015327154	0.014909225	0.014680259	0.013496745	0.014512221	0.018852002	0.018011352	0.017070049	0.012358436	0.013548592	0.012037097	0.015765664	0.014628881	0.015021011	0.008420167	0.00829669	0.008189519	0.005747951	0.006007873	0.005519511	0.004972679	0.004638985	0.004622938	0.009873179	0.009603654	0.00823367	0.008122533	0.009472559	0.007864648	0.032489442	0.030421776	0.029500598	0.013666581	0.018063226	0.020649484	0.026871699	0.02638931	0.024902791	0.021281549	0.023411206	0.022343299	0.018501104	0.017420367	0.018918391	0.012987852	0.013617647	0.012514496	0.01089853	0.010669816	0.009906141	0.01818304	0.015576319	0.017131883	0.023278748	0.023546498	0.022229933
b0033	Arginine and Proline Metabolism	P00968.fasta	1CE8;1M6V;1T36;1BXR;1C3O;1CS0;1KEE;1C30;1A9X;1JDB	TRUE	1a9x	P00968	4414	241	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0444	Cofactor and Prosthetic Group Biosynthesis	P77756.fasta		FALSE		P77756	250	398	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3469	Inorganic Ion Transport and Metabolism	P37617.fasta	1MWZ;1MWY	FALSE		P37617	16	71	0.123631094	0.029496793	0.078190931	0.011720409	0.014078612	0.011173879	0.031686056	0.028150394	0.02784675	0.004501394	0.004538522	0.004250305	0.004696081	0.003422252	0.004133292	0.010871431	0.014516247	0.014410624	0.006543737	0.00704565	0.006166451	0.00676166	0.014672967	0.009818765	0.027270035	0.02206761	0.012799935	0.010397424	0.011129048	0.009588752	0.009525834	0.011549406	0.012387957	0.011267356	0.008800788	0.008980872	0.002204822	0.003501264	0.006784229	0.001412985	0.000508962	0.002452709	0.00933649	0.01177642	0.010707506	0.009967467	0.021118176	0.017326714	0.020095427	0.024958228	0.020450554	0.024072002	0.028167268	0.019696299	0.012005386	0.016548914	0.012068886	0.009771162	0.011901487	0.00659333	0.005328089	0.004941468	0.004501082	0.004647244	0.002690431	0.003011186	0.015521211	0.012894078	0.014949212
b0752	Inorganic Ion Transport and Metabolism	P75757.fasta		FALSE		P75757	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3915	Inorganic Ion Transport and Metabolism	P69380.fasta	2QFI;3H90	TRUE	2qfi	P69380	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b3040	Inorganic Ion Transport and Metabolism	P0A8H3.fasta		FALSE		P0A8H3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3918	Glycerophospholipid Metabolism	P06282.fasta		FALSE		P06282	7	31	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2794	Cofactor and Prosthetic Group Biosynthesis	Q46920.fasta		FALSE		Q46920	163	232	0.023517299	0.029173524	0.024616913	0.014767858	0.015724583	0.016611405	0.037783336	0.026811524	0.026676281	0.007072003	0.007530512	0.010548341	0.013469645	0.01430686	0.014096587	0.015406465	0.01659949	0.013998073	0.016334788	0.016973936	0.02113926	0.01674694	0.013289441	0.013677898	0.016672961	0.014896998	0.013299768	0.009794531	0.010000402	0.012570288	0.009520844	0.009368425	0.010904334	0.00740559	0.006609274	0.007799679	0.006795272	0.009445772	0.00778399	0.011182176	0.008252419	0.010335391	0.012717622	0.013143538	0.014287815	0.020076696	0.01366113	0.014673693	0.015706999	0.016917017	0.015406421	0.018526489	0.019818828	0.019671356	0.010078061	0.013442158	0.012180124	0.009838144	0.006902392	0.012536261	0.008255308	0.012898009	0.008336122	0.020484398	0.012319146	0.013184877	0.018969602	0.016664215	0.019792505
b1489	Alternate Carbon Metabolism	P76129.fasta	1S66;4HU4;1V9Z;4HU3;1V9Y;1VB6;1S67	FALSE		P76129	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
